Song,Emotion,Valence,Arousal
jimmy mack,melancholy,5.6414049435139315,3.7848770491803276
little lies,pensive,5.78970098045302,3.8555737704918034
do i make you proud,pensive,5.78970098045302,3.8555737704918034
moonlight feels right,pensive,5.78970098045302,3.8555737704918034
backseat,pensive,5.78970098045302,3.8555737704918034
how to love,impressed,6.457033146678917,4.619098360655737
sentimental lady,peaceful,6.753625220557094,3.5727868852459017
we be burnin,worried,5.60433093427916,4.251475409836066
i had too much to dream last night,contemplative,6.809236234409252,3.8555737704918034
dirt road anthem,pensive,5.78970098045302,3.8555737704918034
elenore,pensive,5.78970098045302,3.8555737704918034
sultans of swing,pensive,5.78970098045302,3.8555737704918034
cool jerk,pensive,5.78970098045302,3.8555737704918034
full moon,pensive,5.78970098045302,3.8555737704918034
pimpin all over the world,pensive,5.78970098045302,3.8555737704918034
you found me,embarassed,5.1594428234618945,3.8555737704918034
the lords prayer,pensive,5.78970098045302,3.8555737704918034
sweet mary,contemplative,6.809236234409252,3.8555737704918034
the letter,pensive,5.78970098045302,3.8555737704918034
1st of tha month,pensive,5.78970098045302,3.8555737704918034
anytime you need a friend,melancholy,5.6414049435139315,3.7848770491803276
its gonna be me,worried,5.60433093427916,4.251475409836066
ooh aah just a little bit,pensive,5.78970098045302,3.8555737704918034
goin crazy,pensive,5.78970098045302,3.8555737704918034
i made it through the rain,pensive,5.78970098045302,3.8555737704918034
play,worried,5.60433093427916,4.251475409836066
sometimes love just aint enough,worried,5.60433093427916,4.251475409836066
invisible touch,worried,5.60433093427916,4.251475409836066
for your love,pleased,7.383883377548219,4.562540983606557
something about the way you look tonight  candle in the wind 1997,sleepy,5.752626971218248,3.29
tonight im lovin you,pensive,5.78970098045302,3.8555737704918034
promiscuous,worried,5.60433093427916,4.251475409836066
baby dont get hooked on me,impressed,6.457033146678917,4.619098360655737
never,pensive,5.78970098045302,3.8555737704918034
reunited,pensive,5.78970098045302,3.8555737704918034
i got 5 on it,worried,5.60433093427916,4.251475409836066
your body,worried,5.60433093427916,4.251475409836066
express yourself,impressed,6.457033146678917,4.619098360655737
neither one of us wants to be the first to say goodbye,pensive,5.78970098045302,3.8555737704918034
rhiannon,contemplative,6.809236234409252,3.8555737704918034
rhythm is a dancer,impressed,6.457033146678917,4.619098360655737
cover me,worried,5.60433093427916,4.251475409836066
whatcha gonna do,melancholy,5.6414049435139315,3.7848770491803276
bad girls,apathetic,5.363349874253141,4.534262295081967
the other guy,pensive,5.78970098045302,3.8555737704918034
i cry,worried,5.60433093427916,4.251475409836066
from the bottom of my broken heart,pensive,5.78970098045302,3.8555737704918034
somebodys baby,pensive,5.78970098045302,3.8555737704918034
achy breaky heart,worried,5.60433093427916,4.251475409836066
satisfy you,pensive,5.78970098045302,3.8555737704918034
bohemian rhapsody,worried,5.60433093427916,4.251475409836066
sometimes,worried,5.60433093427916,4.251475409836066
the tracks of my tears,pensive,5.78970098045302,3.8555737704918034
beachin,pensive,5.78970098045302,3.8555737704918034
i turn to you,pensive,5.78970098045302,3.8555737704918034
where do you go,pensive,5.78970098045302,3.8555737704918034
use somebody,contemplative,6.809236234409252,3.8555737704918034
reflections,worried,5.60433093427916,4.251475409836066
short dick man,apathetic,5.363349874253141,4.534262295081967
all the right moves,hopeful,6.86484724826141,4.279754098360655
love train,impressed,6.457033146678917,4.619098360655737
miss you like crazy,worried,5.60433093427916,4.251475409836066
fill me in,pensive,5.78970098045302,3.8555737704918034
in love with a girl,impressed,6.457033146678917,4.619098360655737
all the small things,pensive,5.78970098045302,3.8555737704918034
play that funky music,pensive,5.78970098045302,3.8555737704918034
shake that,worried,5.60433093427916,4.251475409836066
need you tonight,pensive,5.78970098045302,3.8555737704918034
the bells,impressed,6.457033146678917,4.619098360655737
do you believe in magic,impressed,6.457033146678917,4.619098360655737
take time to know her,pensive,5.78970098045302,3.8555737704918034
theme from the greatest american hero believe it or not,contemplative,6.809236234409252,3.8555737704918034
see you in september,worried,5.60433093427916,4.251475409836066
all night long all night,contemplative,6.809236234409252,3.8555737704918034
you make me feel like dancing,hopeful,6.86484724826141,4.279754098360655
good life,impressed,6.457033146678917,4.619098360655737
small town,pensive,5.78970098045302,3.8555737704918034
addams groove,impressed,6.457033146678917,4.619098360655737
land of confusion,impressed,6.457033146678917,4.619098360655737
girlfight,worried,5.60433093427916,4.251475409836066
03 bonnie and clyde,worried,5.60433093427916,4.251475409836066
not afraid,worried,5.60433093427916,4.251475409836066
say say say,impressed,6.457033146678917,4.619098360655737
imaginary lover,impressed,6.457033146678917,4.619098360655737
youre all i need to get by,pensive,5.78970098045302,3.8555737704918034
mama cant buy you love,impressed,6.457033146678917,4.619098360655737
bad boy,apathetic,5.363349874253141,4.534262295081967
love will lead you back,sleepy,5.752626971218248,3.29
0 to 100  the catch up,worried,5.60433093427916,4.251475409836066
only time,hopeful,6.86484724826141,4.279754098360655
still fly,pensive,5.78970098045302,3.8555737704918034
i like that,impressed,6.457033146678917,4.619098360655737
baby baby dont cry,worried,5.60433093427916,4.251475409836066
voices carry,melancholy,5.6414049435139315,3.7848770491803276
i know you see it,pensive,5.78970098045302,3.8555737704918034
the more i see you,worried,5.60433093427916,4.251475409836066
how sweet it is to be loved by you,hopeful,6.86484724826141,4.279754098360655
private dancer,impressed,6.457033146678917,4.619098360655737
youre beautiful,impressed,6.457033146678917,4.619098360655737
harper valley pta,pensive,5.78970098045302,3.8555737704918034
come to my window,pensive,5.78970098045302,3.8555737704918034
walk away remember me,pensive,5.78970098045302,3.8555737704918034
lets get rocked,pensive,5.78970098045302,3.8555737704918034
lala means i love you,impressed,6.457033146678917,4.619098360655737
every morning,pensive,5.78970098045302,3.8555737704918034
rainy dayz,impressed,6.457033146678917,4.619098360655737
sunny,hopeful,6.86484724826141,4.279754098360655
luka,worried,5.60433093427916,4.251475409836066
strut,worried,5.60433093427916,4.251475409836066
whistle,pensive,5.78970098045302,3.8555737704918034
ghettout,melancholy,5.6414049435139315,3.7848770491803276
draggin the line,pensive,5.78970098045302,3.8555737704918034
i get lonely,melancholy,5.6414049435139315,3.7848770491803276
come  get it,pensive,5.78970098045302,3.8555737704918034
sky pilot,pensive,5.78970098045302,3.8555737704918034
games people play,pensive,5.78970098045302,3.8555737704918034
cant let go,pensive,5.78970098045302,3.8555737704918034
no one,sleepy,5.752626971218248,3.29
baby one more time,worried,5.60433093427916,4.251475409836066
the long run,worried,5.60433093427916,4.251475409836066
love shack,worried,5.60433093427916,4.251475409836066
holidae in,worried,5.60433093427916,4.251475409836066
a horse with no name,pensive,5.78970098045302,3.8555737704918034
freak me,worried,5.60433093427916,4.251475409836066
budapest,pensive,5.78970098045302,3.8555737704918034
every rose has its thorn,pensive,5.78970098045302,3.8555737704918034
contagious,worried,5.60433093427916,4.251475409836066
adore you,impressed,6.457033146678917,4.619098360655737
i got a man,pensive,5.78970098045302,3.8555737704918034
shower me with your love,hopeful,6.86484724826141,4.279754098360655
miss you much,worried,5.60433093427916,4.251475409836066
swearin to god,impressed,6.457033146678917,4.619098360655737
hey ya,pensive,5.78970098045302,3.8555737704918034
gotta be somebody,pensive,5.78970098045302,3.8555737704918034
caramel,impressed,6.457033146678917,4.619098360655737
baby hold on,pensive,5.78970098045302,3.8555737704918034
red light special,pensive,5.78970098045302,3.8555737704918034
vincent,pensive,5.78970098045302,3.8555737704918034
just the way you are,impressed,6.457033146678917,4.619098360655737
will you be there,pensive,5.78970098045302,3.8555737704918034
humpin around,worried,5.60433093427916,4.251475409836066
me and baby brother,pensive,5.78970098045302,3.8555737704918034
hard to love,impressed,6.457033146678917,4.619098360655737
ive had the time of my life,worried,5.60433093427916,4.251475409836066
break my stride,worried,5.60433093427916,4.251475409836066
im a fool,pensive,5.78970098045302,3.8555737704918034
just dance,worried,5.60433093427916,4.251475409836066
power of lovelove power,impressed,6.457033146678917,4.619098360655737
alive and kicking,impressed,6.457033146678917,4.619098360655737
san francisco be sure to wear flowers in your hair,pensive,5.78970098045302,3.8555737704918034
lets dance,impressed,6.457033146678917,4.619098360655737
do you know the way to san jose,pensive,5.78970098045302,3.8555737704918034
angie,worried,5.60433093427916,4.251475409836066
feel this moment,pensive,5.78970098045302,3.8555737704918034
power trip,impressed,6.457033146678917,4.619098360655737
dark horse,pensive,5.78970098045302,3.8555737704918034
revolution,pensive,5.78970098045302,3.8555737704918034
grind with me,worried,5.60433093427916,4.251475409836066
keep on keepin on,worried,5.60433093427916,4.251475409836066
night moves,worried,5.60433093427916,4.251475409836066
i got the feelin,impressed,6.457033146678917,4.619098360655737
no one else,pensive,5.78970098045302,3.8555737704918034
hip to be square,pensive,5.78970098045302,3.8555737704918034
the arms of the one who loves you,pensive,5.78970098045302,3.8555737704918034
white rabbit,pensive,5.78970098045302,3.8555737704918034
this guys in love with you,impressed,6.457033146678917,4.619098360655737
i can see clearly now,impressed,6.457033146678917,4.619098360655737
simply irresistible,worried,5.60433093427916,4.251475409836066
midnight at the oasis,pensive,5.78970098045302,3.8555737704918034
shoeshine boy,pensive,5.78970098045302,3.8555737704918034
shapes of things,melancholy,5.6414049435139315,3.7848770491803276
still the same,worried,5.60433093427916,4.251475409836066
happy together,hopeful,6.86484724826141,4.279754098360655
its a great day to be alive,pensive,5.78970098045302,3.8555737704918034
do what u want,worried,5.60433093427916,4.251475409836066
how to save a life,worried,5.60433093427916,4.251475409836066
disco inferno,worried,5.60433093427916,4.251475409836066
missing,melancholy,5.6414049435139315,3.7848770491803276
bottle of wine,pensive,5.78970098045302,3.8555737704918034
love lockdown,impressed,6.457033146678917,4.619098360655737
savin me,worried,5.60433093427916,4.251475409836066
blurred lines,worried,5.60433093427916,4.251475409836066
macarthur park,contemplative,6.809236234409252,3.8555737704918034
ridin,apathetic,5.363349874253141,4.534262295081967
not gon cry,apathetic,5.363349874253141,4.534262295081967
i remember you,pensive,5.78970098045302,3.8555737704918034
crying time,pensive,5.78970098045302,3.8555737704918034
never gonna let you go,pensive,5.78970098045302,3.8555737704918034
my world is empty without you,pensive,5.78970098045302,3.8555737704918034
only you and you alone,pensive,5.78970098045302,3.8555737704918034
mirror mirror,worried,5.60433093427916,4.251475409836066
wrapped around your finger,pensive,5.78970098045302,3.8555737704918034
reason to believe,contemplative,6.809236234409252,3.8555737704918034
mercedes boy,worried,5.60433093427916,4.251475409836066
dont wanna be a player,impressed,6.457033146678917,4.619098360655737
girl crush,worried,5.60433093427916,4.251475409836066
like the way i do,worried,5.60433093427916,4.251475409836066
beauty and a beat,worried,5.60433093427916,4.251475409836066
secrets,worried,5.60433093427916,4.251475409836066
why cant we be friends,pensive,5.78970098045302,3.8555737704918034
two is better than one,peaceful,6.753625220557094,3.5727868852459017
blown away,pensive,5.78970098045302,3.8555737704918034
blue da ba dee,contemplative,6.809236234409252,3.8555737704918034
